original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,
49.1,184,"/disagree{""object_type"": null}",disagree,['object_type:None'],utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,
49.1,184,"Mình gửi ảnh ở trên bạn ơi
Xem tin nhắn đi",handover_to_inbox,['attribute:image'],action_handover_to_inbox,,,,
49.2,185,Còn xe màu xanh k bạn?,query_knowledge_base,"['color:màu xanh','object_type:xe']",action_query_babe_kb,,Sản phẩm bạn đang tìm có phải là?,,
49.2,185,https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F']""]",action_handle_send_link_only,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0,75-0,95'}]",
49.2,185,"/query_knowledge_base{""url"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867"", ""product_id"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867""}",query_knowledge_base,,action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
49.2,185,thank shop,thank,,utter_thank,,"Dạ, cảm ơn bạn!",,
49.3,186,Còn xe màu xanh k bạn?,query_knowledge_base,"['color:màu xanh','object_type:xe']",action_query_babe_kb,,Sản phẩm bạn đang tìm có phải là?,,
49.3,186,https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F']""]",action_handle_send_link_only,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
49.3,186,thank shop,thank,,utter_thank,,"Dạ, cảm ơn bạn!",,
49.4,187,Còn xe màu xanh k bạn?,query_knowledge_base,"['color:màu xanh','object_type:xe']",action_query_babe_kb,,Sản phẩm bạn đang tìm có phải là?,,
49.4,187,https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F']""]",action_handle_send_link_only,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop còn hàng và đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
49.4,187,thank shop,thank,,utter_thank,,"Dạ, cảm ơn bạn!",,
49.5,188,Còn xe màu xanh k bạn?,query_knowledge_base,"['color:màu xanh','object_type:xe']",action_query_babe_kb,,Sản phẩm bạn đang tìm có phải là?,,
49.5,188,https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94102000_537890583596250_3175827341263765504_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=5935ns4FSwQAX-_WOWm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=15177bd0d58de1d81f7183e9a391dc86&oe=5EC3949F']""]",action_handle_send_link_only,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop hết hàng ạ
Bạn tham khảo các sản phẩm khác nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
49.5,188,thank shop,thank,,utter_thank,,"Dạ, cảm ơn bạn!",,
50.1,189,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93421060_694074408092001_3418794938278608896_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=y8JBwsvgIzsAX8KRRtS&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4b820252ad86bea6ddb057ddf4a2578f&oe=5EC53BA3
Bn shop oi",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93421060_694074408092001_3418794938278608896_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=y8JBwsvgIzsAX8KRRtS&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4b820252ad86bea6ddb057ddf4a2578f&oe=5EC53BA3']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
50.1,189,https://scontent.xx.fbcdn.net/v/t1.15752-9/93839074_222006799220932_6191900088302829568_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=2EZhPQDsst4AX--rHnR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b6a830ddbc618e8a4c318b6dab622f03&oe=5EC45074,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93839074_222006799220932_6191900088302829568_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=2EZhPQDsst4AX--rHnR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b6a830ddbc618e8a4c318b6dab622f03&oe=5EC45074']""]",action_query_babe_kb,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'xe_nadle', 'product_id': '441', 'product_name': 'Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp', 'score': '>0.95'}]",
50.1,189,xe này bao nhiêu ạ,query_knowledge_base,"['attribute:price','object_type:xe','mention:này']",action_query_babe_kb,,"Sản phẩm Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp hiện shop đang có giá: *1,550,000 VND (giá gốc 2,650,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
50.1,189,ok shop,agree,,utter_agree,,"Dạ,vâng",,
50.2,190,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93421060_694074408092001_3418794938278608896_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=y8JBwsvgIzsAX8KRRtS&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4b820252ad86bea6ddb057ddf4a2578f&oe=5EC53BA3
Bn shop oi",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93421060_694074408092001_3418794938278608896_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=y8JBwsvgIzsAX8KRRtS&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4b820252ad86bea6ddb057ddf4a2578f&oe=5EC53BA3']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
50.2,190,https://scontent.xx.fbcdn.net/v/t1.15752-9/93839074_222006799220932_6191900088302829568_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=2EZhPQDsst4AX--rHnR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b6a830ddbc618e8a4c318b6dab622f03&oe=5EC45074,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93839074_222006799220932_6191900088302829568_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=2EZhPQDsst4AX--rHnR&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b6a830ddbc618e8a4c318b6dab622f03&oe=5EC45074']""]",action_query_babe_kb,,"Sản phẩm Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp hiện shop đang có giá: *1,550,000 VND (giá gốc 2,650,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_nadle', 'product_id': '441', 'product_name': 'Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp', 'score': '>0.95'}]",
50.2,190,ok shop,agree,,utter_agree,,"Dạ,vâng",,
53.1,191,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94133156_4309719482387540_6121986675083051008_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=2eJCKINpBwUAX-7rsiy&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c69b59c6321d1ca5600690f45432f74f&oe=5EC4161F
Xe lắc bn b oi",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94133156_4309719482387540_6121986675083051008_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=2eJCKINpBwUAX-7rsiy&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c69b59c6321d1ca5600690f45432f74f&oe=5EC4161F']"",'object_type:xe', 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0,95>0,75'}]",
53.1,191,"/disagree{""object_type"": null}",disagree,['object_type:None'],utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,
53.1,191,/connect_employee,connect_employee,,action_handover_to_inbox,,,,
53.2,192,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94133156_4309719482387540_6121986675083051008_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=2eJCKINpBwUAX-7rsiy&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c69b59c6321d1ca5600690f45432f74f&oe=5EC4161F
Xe lắc bn b oi",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94133156_4309719482387540_6121986675083051008_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=2eJCKINpBwUAX-7rsiy&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c69b59c6321d1ca5600690f45432f74f&oe=5EC4161F']"",'object_type:xe', 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
53.2,192,xe lắc Holla có trên shopee chưa bạn,query_knowledge_base,"['object_type:xe', 'attribute:link','brand:Holla']",action_query_babe_kb,,Dạ mời bạn tham khảo sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla  hiện có tại shop nhé!,,
54.1,193,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93376022_520238862196723_3877605347954786304_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=BlxsEveDdc0AX_K0-TM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1f1b8bc5316b8af5ac78b77e0228670c&oe=5EC41FAA
Xe bn s",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93376022_520238862196723_3877605347954786304_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=BlxsEveDdc0AX_K0-TM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1f1b8bc5316b8af5ac78b77e0228670c&oe=5EC41FAA']"", 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0,75-0,95'}]",
54.1,193,"/query_knowledge_base{""url"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867"", ""product_id"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867""}",query_knowledge_base,,action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
54.1,193,https://scontent.xx.fbcdn.net/v/t1.15752-9/94429646_846745625805486_6674380384869810176_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=9qsNXrDTRA8AX-ZKlOL&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=dc51afecc770f419605e40f9847c2d5a&oe=5EC3D2A7,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94429646_846745625805486_6674380384869810176_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=9qsNXrDTRA8AX-ZKlOL&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=dc51afecc770f419605e40f9847c2d5a&oe=5EC3D2A7']""]",action_handle_send_link_only,,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'cau_truot', 'product_id': '2255', 'product_name': 'Cầu trượt xích đu Hola hải cẩu 2020', 'score': '0.9944223431600366'}]",
54.2,194,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93376022_520238862196723_3877605347954786304_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=BlxsEveDdc0AX_K0-TM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1f1b8bc5316b8af5ac78b77e0228670c&oe=5EC41FAA
Xe bn s",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93376022_520238862196723_3877605347954786304_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=BlxsEveDdc0AX_K0-TM&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1f1b8bc5316b8af5ac78b77e0228670c&oe=5EC41FAA']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
54.2,194,https://scontent.xx.fbcdn.net/v/t1.15752-9/94429646_846745625805486_6674380384869810176_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=9qsNXrDTRA8AX-ZKlOL&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=dc51afecc770f419605e40f9847c2d5a&oe=5EC3D2A7,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94429646_846745625805486_6674380384869810176_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=9qsNXrDTRA8AX-ZKlOL&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=dc51afecc770f419605e40f9847c2d5a&oe=5EC3D2A7']""]",action_handle_send_link_only,,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'cau_truot', 'product_id': '2255', 'product_name': 'Cầu trượt xích đu Hola hải cẩu 2020', 'score': '0.9944223431600366'}]",
54.2,194,ok shop,agree,,utter_agree,,"Dạ,vâng",,
55.1,195,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93840235_671253940372699_6078193114063831040_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=D5YUEvNDHT0AX9Y6mFp&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8e687d198cf4874f887a6dacdfc1c955&oe=5EC2A850
Cho mình giá nhé",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93840235_671253940372699_6078193114063831040_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=D5YUEvNDHT0AX9Y6mFp&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8e687d198cf4874f887a6dacdfc1c955&oe=5EC2A850']"", 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0,95>0,75'}]",
55.1,195,"/disagree{""object_type"": null}",disagree,['object_type:None'],utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,
55.1,195,/connect_employee,connect_employee,,action_handover_to_inbox,,,,
55.2,196,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93840235_671253940372699_6078193114063831040_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=D5YUEvNDHT0AX9Y6mFp&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8e687d198cf4874f887a6dacdfc1c955&oe=5EC2A850
Cho mình giá nhé",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93840235_671253940372699_6078193114063831040_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=D5YUEvNDHT0AX9Y6mFp&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8e687d198cf4874f887a6dacdfc1c955&oe=5EC2A850']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
55.2,196,Ok bạn thế để t xem lại rùi báo nha,end_conversation,,action_end_conversation,,"Dạ,vâng",,
57.1,197,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93961206_796326287442487_728031685777555456_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=3da0fC1ve2oAX8S6IbX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=42d0e0506c5304eb15653717ac7c9999&oe=5EC3CDEE
Inbox mình nhé",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93961206_796326287442487_728031685777555456_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=3da0fC1ve2oAX8S6IbX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=42d0e0506c5304eb15653717ac7c9999&oe=5EC3CDEE']""]",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0,95>0,75'}]",
57.1,197,"/query_knowledge_base{""url"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867"", ""product_id"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867""}",query_knowledge_base,,action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
57.1,197,bé 13m đã dùng đc chưa bạn nhỉ?,query_knowledge_base,['age_of_use:13m'],action_query_babe_kb,,"Sản phẩm  Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có độ tuổi sử dụng: 0 - 36 tháng.
Bạn tham khảo các sản phẩm sau nhé ạ",,
57.1,197,Ok bạn,agree,,utter_agree,,"Dạ,vâng",,
57.2,198,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93961206_796326287442487_728031685777555456_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=3da0fC1ve2oAX8S6IbX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=42d0e0506c5304eb15653717ac7c9999&oe=5EC3CDEE
Inbox mình nhé",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93961206_796326287442487_728031685777555456_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=3da0fC1ve2oAX8S6IbX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=42d0e0506c5304eb15653717ac7c9999&oe=5EC3CDEE']""]",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
57.2,198,có những màu gì sh,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Sản phẩm  Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có màu: Hồng, Xanh.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
57.2,198,Để mình tham khảo ,handover_to_inbox,,action_handover_to_inbox,,,,
57.3,199,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93961206_796326287442487_728031685777555456_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=3da0fC1ve2oAX8S6IbX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=42d0e0506c5304eb15653717ac7c9999&oe=5EC3CDEE
Inbox mình nhé",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93961206_796326287442487_728031685777555456_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=3da0fC1ve2oAX8S6IbX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=42d0e0506c5304eb15653717ac7c9999&oe=5EC3CDEE']""]",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'xe_choi_chan', 'product_id': '2557', 'product_name': 'Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla', 'score': '>0.95'}]",
57.3,199,có những màu gì sh,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Sản phẩm  Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có màu: Hồng, Xanh.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
57.3,199,Để mình tham khảo ,end_conversation,,action_end_conversation,,"Dạ, vâng ạ",,
58.1,200,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94433981_1159306187745864_4562238742848339968_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=VEWd1RjRUwEAX9VKrUQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f9b2c664968877f5a68112d6d9919576&oe=5EC3E911
Gia bao cho m nhe",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94433981_1159306187745864_4562238742848339968_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=VEWd1RjRUwEAX9VKrUQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f9b2c664968877f5a68112d6d9919576&oe=5EC3E911']"", 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0,95>0,75'}]",
58.1,200,"/query_knowledge_base{""url"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867"", ""product_id"": ""https://www.facebook.com/shopgauvabingo/posts/2445777899065867""}",query_knowledge_base,,action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,
