original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,cluster,short_input_texts,short_bot_texts,short_entities
61.2,208,Ok shop,agree,,utter_agree,,"Dạ,vâng",,,27.095867,3.1840625,"Ok shop agree nan utter_agree Dạ,vâng Ok shop",4,Ok shop,"Dạ,vâng",nan
61.3,209,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'giuong', 'product_id': '', 'product_name': '', 'score': '>0.95'}]",,-14.12185,50.161922,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
61.3,209,Bạn ơi giường đệm đi kèm giá như nào,query_knowledge_base,"['object_type:giuong', 'attribute:price']",action_query_babe_kb,,"Sản phẩm Giường nhựa Holla hiện shop đang có giá: *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-11.642241,5.0881944,"Bạn ơi giường đệm đi kèm giá như nào query_knowledge_base object_type:giuong, attribute:price action_query_babe_kb Sản phẩm Giường nhựa Holla hiện shop đang có giá: *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi giường đệm đi kèm giá như nào",5,Bạn ơi giường đệm đi kèm giá như nào,"Sản phẩm Giường nhựa Holla hiện shop đang có giá: -<br> *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham k-<br>","['object_type:giuong', 'attribute:price']"
61.3,209,thank shop,thank,,utter_thank,,"Dạ, vâng ạ!",,,25.915686,3.8538492,"thank shop thank nan utter_thank Dạ, vâng ạ! thank shop",4,thank shop,"Dạ, vâng ạ!",nan
64.1,210,alo shop,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,5.3985405,-46.630836,"alo shop greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? alo shop",2,alo shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
64.1,210,Shop có xe scooter ko ạ?,query_knowledge_base,"['object_type:xe','brand:scooter']",action_query_babe_kb,,Sản phẩm bạn đang tìm có phải là?,,,-24.676401,-9.450149,"Shop có xe scooter ko ạ? query_knowledge_base object_type:xe,brand:scooter action_query_babe_kb Sản phẩm bạn đang tìm có phải là? Shop có xe scooter ko ạ?",3,Shop có xe scooter ko ạ?,Sản phẩm bạn đang tìm có phải là?,"['object_type:xe','brand:scooter']"
64.1,210,"/deny_object_type{""object_type"": null}",deny_object_type,['object_type:None'],utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,,15.063336,2.5189698,/deny_object_type{object_type: null} deny_object_type object_type:None utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! /deny_object_type{object_type: null},4,"/deny_object_type{""object_type"": null}",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat -<br>,['object_type:None']
64.1,210,/connect_employee,connect_employee,[],action_handover_to_inbox,,,,,25.12315,5.9835525,/connect_employee connect_employee  action_handover_to_inbox nan /connect_employee,4,/connect_employee,nan,[]
64.2,211,alo shop,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,5.2623363,-47.048237,"alo shop greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? alo shop",2,alo shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
64.2,211,Shop có xe scooter ko ạ?,query_knowledge_base,['object_type:xe_scooter'],action_query_babe_kb,,Hiện tại sản phẩm xe scooter  shop đang có những giá sau ạ:,,,-24.347244,-9.086542,Shop có xe scooter ko ạ? query_knowledge_base object_type:xe_scooter action_query_babe_kb Hiện tại sản phẩm xe scooter  shop đang có những giá sau ạ: Shop có xe scooter ko ạ?,3,Shop có xe scooter ko ạ?,Hiện tại sản phẩm xe scooter  shop đang có những g-<br>,['object_type:xe_scooter']
64.2,211,"/confirm_attribute_value{""price"": ""500-1M""}",query_knowledge_base,,action_query_babe_kb,,Hiện tại sản phẩm xe scooter giá 500 - 1m shop đang có những hãng sản xuất sau ạ:,,,-16.75229,-7.6926084,/confirm_attribute_value{price: 500-1M} query_knowledge_base nan action_query_babe_kb Hiện tại sản phẩm xe scooter giá 500 - 1m shop đang có những hãng sản xuất sau ạ: /confirm_attribute_value{price: 500-1M},3,"/confirm_attribute_value{""price"": ""500-1M""}",Hiện tại sản phẩm xe scooter giá 500 - 1m shop đan-<br>,nan
64.2,211,"/confirm_attribute_value{""brand"": ""Vinng""}",query_knowledge_base,,action_query_babe_kb,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,,,-14.36918,-4.9945354,/confirm_attribute_value{brand: Vinng} query_knowledge_base nan action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé! /confirm_attribute_value{brand: Vinng},3,"/confirm_attribute_value{""brand"": ""Vinng""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br>,nan
65.1,212,Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-20.571722,-1.8331662,"Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ",3,Bạn ơi bên bạn hiện còn những loại cầu trượt nào n-<br>,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiệ-<br> n shop đang có giá: *1,982,500 VND (giá gốc 3,250,-<br>",['object_type:cau_truot']
65.1,212,ok shop,agree,,utter_agree,,"Dạ,vâng",,,29.052633,1.5777471,"ok shop agree nan utter_agree Dạ,vâng ok shop",4,ok shop,"Dạ,vâng",nan
65.2,213,Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,,Hiện tại sản phẩm cầu trượt  shop đang có những giá sau ạ:,,,-21.514473,-9.215417,Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Hiện tại sản phẩm cầu trượt  shop đang có những giá sau ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,3,Bạn ơi bên bạn hiện còn những loại cầu trượt nào n-<br>,Hiện tại sản phẩm cầu trượt  shop đang có những gi-<br>,['object_type:cau_truot']
65.2,213,"/confirm_attribute_value{""price"": ""1M-2M""}",query_knowledge_base,,action_query_babe_kb,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,,,-14.761318,-6.088323,/confirm_attribute_value{price: 1M-2M} query_knowledge_base nan action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé! /confirm_attribute_value{price: 1M-2M},3,"/confirm_attribute_value{""price"": ""1M-2M""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br>,nan
65.2,213,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",handover_to_inbox,['object_type:cau_truot'],action_handover_to_inbox,,,,,5.172358,-4.349295,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi handover_to_inbox object_type:cau_truot action_handover_to_inbox nan Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",1,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",nan,['object_type:cau_truot']
65.3,214,Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-20.57145,-1.8332003,"Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ",3,Bạn ơi bên bạn hiện còn những loại cầu trượt nào n-<br>,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiệ-<br> n shop đang có giá: *1,982,500 VND (giá gốc 3,250,-<br>",['object_type:cau_truot']
65.3,214,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,,"Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop có một số sản phẩm.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-16.286573,-3.9480155,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop có một số sản phẩm.
Bạn tham khảo các sản phẩm sau nhé ạ: Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",3,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi","Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VN-<br> D (giá gốc 3,250,000 VND)* shop có một số sản phẩm-<br>",['object_type:cau_truot']
65.4,215,Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-20.05911,-1.9822937,"Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ",3,Bạn ơi bên bạn hiện còn những loại cầu trượt nào n-<br>,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiệ-<br> n shop đang có giá: *1,982,500 VND (giá gốc 3,250,-<br>",['object_type:cau_truot']
65.4,215,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,,"Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop hiện không có.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-13.530407,-2.7507293,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop hiện không có.
Bạn tham khảo các sản phẩm sau nhé ạ: Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",3,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi","Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VN-<br> D (giá gốc 3,250,000 VND)* shop hiện không có.
Bạn-<br>",['object_type:cau_truot']
65.4,215,,reminder,,action_reminder,,"Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ",,,8.064214,-8.975992,"nan reminder nan action_reminder Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ nan",1,nan,"Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý-<br>",nan
67.1,216,Cho m stk tối nhận hàng m ck nhé,ask_account,,action_ask_account,,"Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Thông tin chuyển khoản: 
• 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 1500216756861 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• 19022876983383 - Techcombank chi nhánh Hà Nội. Nguyễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi chuyển khoản nhé.",,,16.38987,10.506602,"Cho m stk tối nhận hàng m ck nhé ask_account nan action_ask_account Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Thông tin chuyển khoản: 
• 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 1500216756861 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• 19022876983383 - Techcombank chi nhánh Hà Nội. Nguyễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi chuyển khoản nhé. Cho m stk tối nhận hàng m ck nhé",4,Cho m stk tối nhận hàng m ck nhé,"Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Th-<br> ông tin chuyển khoản: 
• 0611001928974 - VietcomBa-<br> nk chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 15002167568-<br> 61 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• -<br> 19022876983383 - Techcombank chi nhánh Hà Nội. Ngu-<br> yễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ -<br> Tên Facebook + số điện thoại và nhắn lại bên mình -<br>",nan
67.1,216,ok shop,agree,,utter_agree,,,,,24.939222,-6.895095,ok shop agree nan utter_agree nan ok shop,4,ok shop,nan,nan
69.1,217,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'cau_truot', 'product_id': '', 'product_name': '', 'score': '0,75>0,95'}]",,-13.758862,48.26166,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
69.1,217,Bạn ơi bạn có cầu trượt này k?,query_knowledge_base,"['object_type:cau_truot', 'mention:này']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",,,-22.964813,-9.16706,"Bạn ơi bạn có cầu trượt này k? query_knowledge_base object_type:cau_truot, mention:này action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm) Bạn ơi bạn có cầu trượt này k?",3,Bạn ơi bạn có cầu trượt này k?,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br>","['object_type:cau_truot', 'mention:này']"
69.1,217,"/disagree{""object_type"": null}",disagree,,utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,,9.8166275,-3.7833045,/disagree{object_type: null} disagree nan utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! /disagree{object_type: null},1,"/disagree{""object_type"": null}",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat -<br>,nan
69.1,217,/connect_employee,connect_employee,[],action_handover_to_inbox,,,,,25.126436,5.9834886,/connect_employee connect_employee  action_handover_to_inbox nan /connect_employee,4,/connect_employee,nan,[]
69.2,218,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'cau_truot', 'product_id': '', 'product_name': '', 'score': '0,75>0,95'}]",,-13.758793,48.26202,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
69.2,218,Bạn ơi bạn có cầu trượt này k?,query_knowledge_base,"['object_type:cau_truot', 'mention:này']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",,,-22.964813,-9.16706,"Bạn ơi bạn có cầu trượt này k? query_knowledge_base object_type:cau_truot, mention:này action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm) Bạn ơi bạn có cầu trượt này k?",3,Bạn ơi bạn có cầu trượt này k?,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br>","['object_type:cau_truot', 'mention:này']"
69.2,218,Cái như mình gửi ảnh ấy,disagree,,utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,,16.245255,0.7349127,Cái như mình gửi ảnh ấy disagree nan utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! Cái như mình gửi ảnh ấy,4,Cái như mình gửi ảnh ấy,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat -<br>,nan
69.2,218,,reminder,,action_reminder,,"Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ",,,8.064214,-8.975992,"nan reminder nan action_reminder Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ nan",1,nan,"Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý-<br>",nan
70.1,219,"C lấy bộ lego thỏ nhé
Nhắn c stk c ck",ask_account,,action_ask_account,,"Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Thông tin chuyển khoản: 
• 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 1500216756861 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• 19022876983383 - Techcombank chi nhánh Hà Nội. Nguyễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi chuyển khoản nhé.",,,18.101837,11.959347,"C lấy bộ lego thỏ nhé
Nhắn c stk c ck ask_account nan action_ask_account Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Thông tin chuyển khoản: 
• 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 1500216756861 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• 19022876983383 - Techcombank chi nhánh Hà Nội. Nguyễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi chuyển khoản nhé. C lấy bộ lego thỏ nhé
Nhắn c stk c ck",4,"C lấy bộ lego thỏ nhé
Nhắn c stk c ck","Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Th-<br> ông tin chuyển khoản: 
• 0611001928974 - VietcomBa-<br> nk chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 15002167568-<br> 61 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• -<br> 19022876983383 - Techcombank chi nhánh Hà Nội. Ngu-<br> yễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ -<br> Tên Facebook + số điện thoại và nhắn lại bên mình -<br>",nan
70.1,219,"Ship về 28 ngõ 48 ngô gia tự, long biên 0989067795",order,[],action_order,,"""Cảm ơn bạn! Bạn vui lòng kiểm tra lại thông tin đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>""
<xác nhận> <hủy>",,,18.37827,12.318953,"Ship về 28 ngõ 48 ngô gia tự, long biên 0989067795 order  action_order Cảm ơn bạn! Bạn vui lòng kiểm tra lại thông tin đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<xác nhận> <hủy> Ship về 28 ngõ 48 ngô gia tự, long biên 0989067795",4,"Ship về 28 ngõ 48 ngô gia tự, long biên 0989067795","""Cảm ơn bạn! Bạn vui lòng kiểm tra lại thông tin đ-<br> ặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt -<br> hàng: có tên sản phẩm, cho khách tùy chọn số lượng-<br>",[]
