original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
33.2,167,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94561499_543060359946538_2595608200518565888_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=bSXx0Sekm_MAX_8eoFD&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8f58096d3d249b1a54c759ddeeeba9f9&oe=5EC43219
Bộ này giá tnao shop",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94561499_543060359946538_2595608200518565888_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=bSXx0Sekm_MAX_8eoFD&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8f58096d3d249b1a54c759ddeeeba9f9&oe=5EC43219']"", 'mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm GHẾ NHẢY JUMPEROO KONIG KIDS CHÍNH HÃNG hiện có giá 1.190.000 VNĐ (Giá gốc: 1.900.000 VNĐ).
Mời bạn tham khảo sản phẩm tại đường link:
<show card>","[{'object_type': 'ghe_nhay', 'product_id': '2022', 'product_name': 'GHẾ NHẢY JUMPEROO KONIG KIDS CHÍNH HÃNG', 'score': '0.9038710445403418'}]",,20.087431,11.0346365, ghe nhay,5,0,4, ghe_nhay,"Sản phẩm GHẾ NHẢY JUMPEROO KONIG KIDS CHÍNH HÃNG h-<br> iện có giá 1.190.000 VNĐ (Giá gốc: 1.900.000 VNĐ).-<br> 
Mời bạn tham khảo sản phẩm tại đường link:
<show -<br>",url
33.2,167,ok shop,agree,,utter_agree,,Dạ vâng ạ!,,,-28.535372,21.36109,ok shop,7,4,7,ok shop,Dạ vâng ạ!,nan
35.1,168,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94038207_687798988709671_7037596126890950656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=4GBQnpA0-ScAX83d8VU&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8afd05be65873d63fd7e0f02576cdead&oe=5EC747E3
Shop oi
Hôm mình hỏi máy này
Con k shop
Be nha minh chuan bi an dặm roi",handover_to_inbox,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94038207_687798988709671_7037596126890950656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=4GBQnpA0-ScAX83d8VU&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8afd05be65873d63fd7e0f02576cdead&oe=5EC747E3']"", 'object_type:may', 'mention:này']",action_handover_to_inbox,,,"[{'object_type': 'may_xay', 'product_id': '1645', 'product_name': 'MÁY XAY HẤP ĐA NĂNG NUTRIBABY PLUS 5IN1 (Pháp)', 'score': '0.9306670420141756'}]",,-22.185625,15.068432, may xay,7,1,7, may_xay,nan,url
35.2,169,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94038207_687798988709671_7037596126890950656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=4GBQnpA0-ScAX83d8VU&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8afd05be65873d63fd7e0f02576cdead&oe=5EC747E3
Shop oi
Hôm mình hỏi máy này
Con k shop
Be nha minh chuan bi an dặm roi",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94038207_687798988709671_7037596126890950656_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=4GBQnpA0-ScAX83d8VU&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8afd05be65873d63fd7e0f02576cdead&oe=5EC747E3']"", 'object_type:may', 'mention:này']",action_query_babe_kb,,"Sản phẩm MÁY XAY HẤP ĐA NĂNG NUTRIBABY PLUS 5IN1 (Pháp) hiện có giá: 3.979.000 VNĐ (Giá gốc: 4.890.000 VNĐ).
<Show card>","[{'object_type': 'may_xay', 'product_id': '1645', 'product_name': 'MÁY XAY HẤP ĐA NĂNG NUTRIBABY PLUS 5IN1 (Pháp)', 'score': '0.9306670420141756'}]",,-22.185163,15.067912, may xay,7,1,7, may_xay,Sản phẩm MÁY XAY HẤP ĐA NĂNG NUTRIBABY PLUS 5IN1 (-<br> Pháp) hiện có giá: 3.979.000 VNĐ (Giá gốc: 4.890.0-<br>,url
35.2,169,ok shop,agree,,utter_agree,,Dạ vâng ạ!,,,-30.968733,21.159798,ok shop,7,4,7,ok shop,Dạ vâng ạ!,nan
36.1,170,Chào shop,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-19.38837,-1.3572768,chào shop,2,1,2,Chào shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
36.1,170,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94316648_559560771648930_8586198601812672512_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=nYoq7RRX3DMAX_k9-MH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3ab20e00abb8dea43ef7bf6865ff9dfe&oe=5EC6DAB7
Bộ này giá bnhieu vậy s",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94316648_559560771648930_8586198601812672512_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=nYoq7RRX3DMAX_k9-MH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3ab20e00abb8dea43ef7bf6865ff9dfe&oe=5EC6DAB7']"", 'mention:bộ này', 'attribute:price']",action_query_babe_kb,,"""Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.000 (Giá gốc: 5.000.000).
<Show card>""","id: 2546, 2555 (là 1, khác màu)",,-14.288568,-11.427219,id  2546,2,1,2,id: 2546,"""Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100-<br>",url
36.2,171,Chào shop,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-18.983332,-1.0020951,chào shop,2,1,2,Chào shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
36.2,171,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94316648_559560771648930_8586198601812672512_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=nYoq7RRX3DMAX_k9-MH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3ab20e00abb8dea43ef7bf6865ff9dfe&oe=5EC6DAB7
Bộ này giá bnhieu vậy s",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94316648_559560771648930_8586198601812672512_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=nYoq7RRX3DMAX_k9-MH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3ab20e00abb8dea43ef7bf6865ff9dfe&oe=5EC6DAB7']"", 'mention:bộ này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.000 (Giá gốc: 5.000.000).
<Show card>""","id: 2546, 2555 (là 1, khác màu)",,-14.288725,-11.426793,id  2546,2,1,2,id: 2546,Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.-<br>,url
36.2,171,có những màu gì shop nhỉ?,,,,,"Sản phẩm COMBO HOLLA LIÊN HOÀN 2020 có màu: Xanh, Cam ạ",,,3.185892,-17.389126,có những màu gì shop nhỉ ,3,5,1,có những màu gì shop nhỉ?,"Sản phẩm COMBO HOLLA LIÊN HOÀN 2020 có màu: Xanh, -<br>",nan
36.2,171,"ok, thank shop nhé",thank,,utter_thank,,Shop cảm ơn bạn ạ.,,,-9.077918,-4.311327,ok  thank shop nhé,2,1,3,"ok, thank shop nhé",Shop cảm ơn bạn ạ.,nan
37.1,172,"mình muốn mua máy tiệt trùng uv
tư vấn mình với",query_knowledge_base,[],action_query_babe_kb,,"""Hiện tại sản phẩm Máy tiệt trùng  shop đang có những giá sau ạ:
<500-1M> <1M-2M> <Tất cả giá>""",,,6.871987,5.711694,"mình muốn mua máy tiệt trùng uv
tư vấn mình với",6,2,0,"mình muốn mua máy tiệt trùng uv
tư vấn mình với","""Hiện tại sản phẩm Máy tiệt trùng  shop đang có nh-<br>",[]
38.1,173,Ok m đặt trên shopee nha,just_inform,,,,Dạ vâng ạ!,,,-3.9456918,3.731607,ok m đặt trên shopee nha,6,2,3,Ok m đặt trên shopee nha,Dạ vâng ạ!,nan
39.1,174,Shop ship cho minh ve dịa chi nay cái nhé 04 dường hạc thành. Phường tân sơn. Thành phố thanh hóa 0968955567,handover_to_inbox,[],action_handover_to_inbox,,,,,-0.50277305,8.588883,shop ship cho minh ve dịa chi nay cái nhé 04 dường hạc thành  phường tân sơn  thành phố thanh hóa 0968955567,6,2,3,Shop ship cho minh ve dịa chi nay cái nhé 04 dường-<br>  hạc thành. Phường tân sơn. Thành phố thanh hóa 09-<br>,nan,[]
40.1,175,Vâng ạ. Phí ship SG khoảng bao nhiêu ạ,ask_ship,['attribute:price'],utter_ask_ship,,"Shop Gấu và Bí ngô sẵn sàng phục vụ, gửi hàng trên toàn quốc. Chi tiết chính sách giao hàng bạn xem tại địa chỉ:
<link chính sách bán hàng>",,,3.7836337,15.56161,vâng ạ  phí ship sg khoảng bao nhiêu ạ,1,2,0,Vâng ạ. Phí ship SG khoảng bao nhiêu ạ,"Shop Gấu và Bí ngô sẵn sàng phục vụ, gửi hàng trên-<br>  toàn quốc. Chi tiết chính sách giao hàng bạn xem -<br>",['attribute:price']
41.1,176,https://scontent.xx.fbcdn.net/v/t1.15752-9/94323038_1108008879555033_809681363421626368_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=9Sd_i3IdtH4AX-pZB98&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4332a43fb415a3a2f20ba28a8e52e1d7&oe=5EC48249,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94323038_1108008879555033_809681363421626368_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=9Sd_i3IdtH4AX-pZB98&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4332a43fb415a3a2f20ba28a8e52e1d7&oe=5EC48249']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'num', 'product_id': '537', 'product_name': 'Bộ 2 núm ti NUK silicon Nature Sense', 'score': '0.8101959730399797'}]",,-12.355184,9.813749, num,6,1,3, num,Bạn đang tìm kiếm thông tin gì ạ?,url
41.1,176,"E bị mất khóa ở bộ phận này
Bên mình có bán lẻ k ạ",handover_to_inbox,['mention:bộ phận này'],action_handover_to_inbox,,,,,-3.5357237,7.4550643,"e bị mất khóa ở bộ phận này
bên mình có bán lẻ k ạ",6,2,3,"E bị mất khóa ở bộ phận này
Bên mình có bán lẻ k ạ",nan,['mention:bộ phận này']
42.1,177,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94259393_892892491187558_7679210626836594688_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=0rDEDeG8lA0AX-B0SQQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a2ff5613ed551cd6dc4fe7cc6402ee5e&oe=5EC5CABA
https://scontent.xx.fbcdn.net/v/t1.15752-9/94243630_1102036203477446_4753051873383022592_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vnRAbnMtAQUAX_ep3zB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4898f46c66c29418b7233a70414f0ed4&oe=5EC4CCFA
2 này nhiu shop",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94259393_892892491187558_7679210626836594688_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=0rDEDeG8lA0AX-B0SQQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a2ff5613ed551cd6dc4fe7cc6402ee5e&oe=5EC5CABA', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/94243630_1102036203477446_4753051873383022592_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vnRAbnMtAQUAX_ep3zB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4898f46c66c29418b7233a70414f0ed4&oe=5EC4CCFA']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có giá: 1.620.000 VNĐ (Giá gốc: 2.500.000 VNĐ).
Mời bạn xem chi tiết sản phẩm tại link:
<Show card>","[{'object_type': 'thanh_do_choi', 'product_id': '1307', 'product_name': 'Thanh đồ chơi treo nôi, cũi, xe đẩy, ghế ngồi ô tô hình chim có nhạc Infantino (Mỹ)', 'score': '0.9954006924436648'}, {'object_type': 'xe_day', 'product_id': '1661', 'product_name': 'Xe đẩy 2 chiều cao cấp VOVO 2019', 'score': '0.9645734525272871'}]",,11.988645,-18.325888, thanh do choi,3,5,1, thanh_do_choi,"Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có -<br> giá: 1.620.000 VNĐ (Giá gốc: 2.500.000 VNĐ).
Mời b-<br>",url
42.1,177,Xe đẩy này đang giảm giá phải k,query_knowledge_base,"['object_type:xe_day', 'attribute:promotion']",action_query_babe_kb,,Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có khuyến mại: 35% ạ,,,4.219412,-2.9129455,xe đẩy này đang giảm giá phải k,6,5,1,Xe đẩy này đang giảm giá phải k,Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có -<br>,"['object_type:xe_day', 'attribute:promotion']"
42.2,178,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94259393_892892491187558_7679210626836594688_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=0rDEDeG8lA0AX-B0SQQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a2ff5613ed551cd6dc4fe7cc6402ee5e&oe=5EC5CABA
https://scontent.xx.fbcdn.net/v/t1.15752-9/94243630_1102036203477446_4753051873383022592_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vnRAbnMtAQUAX_ep3zB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4898f46c66c29418b7233a70414f0ed4&oe=5EC4CCFA
2 này nhiu shop",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94259393_892892491187558_7679210626836594688_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=0rDEDeG8lA0AX-B0SQQ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a2ff5613ed551cd6dc4fe7cc6402ee5e&oe=5EC5CABA', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/94243630_1102036203477446_4753051873383022592_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vnRAbnMtAQUAX_ep3zB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4898f46c66c29418b7233a70414f0ed4&oe=5EC4CCFA']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có giá: 1.620.000 VNĐ (Giá gốc: 2.500.000 VNĐ).
Mời bạn xem chi tiết sản phẩm tại link:
<Show card>

Sản phẩm Thanh đồ chơi treo nôi, cũi, xe đẩy, ghế ngồi ô tô hình chim có nhạc Infantino (Mỹ) đang có giá: 279.000 VNĐ (Giá gốc: 399.000 VNĐ).
Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có giá: 1.620.000 VNĐ (Giá gốc: 2.500.000 VNĐ).
Mời bạn xem chi tiết sản phẩm tại link:
<Show card>","[{'object_type': 'thanh_do_choi', 'product_id': '1307', 'product_name': 'Thanh đồ chơi treo nôi, cũi, xe đẩy, ghế ngồi ô tô hình chim có nhạc Infantino (Mỹ)', 'score': '0.9954006924436648'}, {'object_type': 'xe_day', 'product_id': '1661', 'product_name': 'Xe đẩy 2 chiều cao cấp VOVO 2019', 'score': '0.9645734525272871'}]",,11.988809,-18.32698, thanh do choi,3,5,1, thanh_do_choi,"Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có -<br> giá: 1.620.000 VNĐ (Giá gốc: 2.500.000 VNĐ).
Mời b-<br> ạn xem chi tiết sản phẩm tại link:
<Show card>

Sả-<br> n phẩm Thanh đồ chơi treo nôi, cũi, xe đẩy, ghế ng-<br> ồi ô tô hình chim có nhạc Infantino (Mỹ) đang có g-<br> iá: 279.000 VNĐ (Giá gốc: 399.000 VNĐ).
Sản phẩm X-<br> e đẩy 2 chiều cao cấp VOVO 2019 đang có giá: 1.620-<br> .000 VNĐ (Giá gốc: 2.500.000 VNĐ).
Mời bạn xem ch-<br>",url
42.2,178,Xe đẩy này đang giảm giá phải k,query_knowledge_base,"['object_type:xe_day', 'attribute:promotion']",action_query_babe_kb,,Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có khuyến mại: 35% ạ,,,4.219555,-2.9127924,xe đẩy này đang giảm giá phải k,6,5,1,Xe đẩy này đang giảm giá phải k,Sản phẩm Xe đẩy 2 chiều cao cấp VOVO 2019 đang có -<br>,"['object_type:xe_day', 'attribute:promotion']"
43.1,179,https://scontent.xx.fbcdn.net/v/t1.15752-9/94258066_3106456589367061_8404234375218069504_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=SapTrP0sYnQAX8HDeMB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=888da228f92bb60b1197f0943fe83fe6&oe=5EC73344,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94258066_3106456589367061_8404234375218069504_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=SapTrP0sYnQAX8HDeMB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=888da228f92bb60b1197f0943fe83fe6&oe=5EC73344']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'cau_truot', 'product_id': '2255', 'product_name': 'Cầu trượt xích đu Hola hải cẩu 2020', 'score': '0.9721975185803698'}]",,-16.155205,-15.522107, cau truot,2,1,2, cau_truot,Bạn đang tìm kiếm thông tin gì ạ?,url
43.1,179,Mình có cầu trượt này của hola k c,query_knowledge_base,"['object_type:cau_truot', 'mention:này', 'brand:hola']",action_query_babe_kb,,"Sản phẩm Cầu trượt xích đu Hola hải cẩu 2020 đang có giá: 1.990.000 VNĐ (Giá gốc: 3.250.000 VNĐ).
Mời bạn xem chi tiết sản phẩm tại link:
<Show card>",,,4.433206,-1.0791794,mình có cầu trượt này của hola k c,6,2,1,Mình có cầu trượt này của hola k c,"Sản phẩm Cầu trượt xích đu Hola hải cẩu 2020 đang -<br> có giá: 1.990.000 VNĐ (Giá gốc: 3.250.000 VNĐ).
Mờ-<br>","['object_type:cau_truot', 'mention:này', 'brand:ho-<br>"
43.2,180,https://scontent.xx.fbcdn.net/v/t1.15752-9/94258066_3106456589367061_8404234375218069504_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=SapTrP0sYnQAX8HDeMB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=888da228f92bb60b1197f0943fe83fe6&oe=5EC73344,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94258066_3106456589367061_8404234375218069504_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=SapTrP0sYnQAX8HDeMB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=888da228f92bb60b1197f0943fe83fe6&oe=5EC73344']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,,,0.13371293,29.953691,nan,1,7,0,nan,Bạn đang tìm kiếm thông tin gì ạ?,url
43.2,180,Mình có cầu trượt này của hola k c,query_knowledge_base,"['object_type:cau_truot', 'mention:này', 'brand:hola']",action_query_babe_kb,,"Sản phẩm Cầu trượt xích đu Hola hải cẩu 2020 shop đang tạm hết hàng. Bạn tham khảo các sản phẩm Cầu trượt, Xích du khác đang có ở shop nhé!",,,4.433206,-1.0791794,mình có cầu trượt này của hola k c,6,2,1,Mình có cầu trượt này của hola k c,Sản phẩm Cầu trượt xích đu Hola hải cẩu 2020 shop -<br> đang tạm hết hàng. Bạn tham khảo các sản phẩm Cầu -<br>,"['object_type:cau_truot', 'mention:này', 'brand:ho-<br>"
43.2,180,Khi nào có hàng lại ạ,handover_to_inbox,[],action_handover_to_inbox,,,,,-6.9850717,4.4953175,khi nào có hàng lại ạ,6,2,3,Khi nào có hàng lại ạ,nan,[]
44.1,181,Bạn ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-2.7616856,-24.189196,bạn ơi,3,1,1,Bạn ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
44.1,181,Tiki giao hàng chậm quá mình hủy đơn rồi,handover_to_inbox,[],action_handover_to_inbox,,,,,1.1424546,10.3747225,tiki giao hàng chậm quá mình hủy đơn rồi,6,2,3,Tiki giao hàng chậm quá mình hủy đơn rồi,nan,[]
47.1,182,"B ơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/94080363_366864304231193_6923640899247276032_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_oc=AQnYjDUlyL9X-imLwYXvZ0dbzfwZzzYVzYigef-3OxNFH_DMmIWXM1cLs_yT6agKPNKI95IJz1OCpFOOphtU-1eO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5dba552f7208a17a094b507bc0e2384f&oe=5EC58419
Mình còn bộ này ko",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94080363_366864304231193_6923640899247276032_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_oc=AQnYjDUlyL9X-imLwYXvZ0dbzfwZzzYVzYigef-3OxNFH_DMmIWXM1cLs_yT6agKPNKI95IJz1OCpFOOphtU-1eO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5dba552f7208a17a094b507bc0e2384f&oe=5EC58419']"", 'mention:bộ này']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'dan', 'product_id': '2407', 'product_name': 'Bộ đồ chơi đàn Piano kết hợp 10 nhạc cụ BKIDS 003398', 'score': '0.9474850388399855'}]",,20.688354,-12.595138, dan,0,5,1, dan,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br>",url
47.1,182,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3220636191"", ""product_id"": ""https://shopee.vn/product/36371562/3220636191""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3220636191', 'product_id:https://shopee.vn/product/36371562/3220636191']",action_query_babe_kb,,"Sản phẩm  Bộ đồ chơi đàn Piano kết hợp 10 nhạc cụ BKIDS 003398  hiện shop đang có giá: *880,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-8.444342,-12.123807, query knowledge base  url    https   shopee vn product 36371562 3220636191    product id    https   shopee vn product 36371562 3220636191  ,2,1,2,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3220636191"", ""product_id"": ""https:/-<br>","Sản phẩm  Bộ đồ chơi đàn Piano kết hợp 10 nhạc cụ -<br> BKIDS 003398  hiện shop đang có giá: *880,000 VND -<br> (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản ph-<br>","['url:https://shopee.vn/product/36371562/322063619-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
47.2,183,"B ơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/94080363_366864304231193_6923640899247276032_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_oc=AQnYjDUlyL9X-imLwYXvZ0dbzfwZzzYVzYigef-3OxNFH_DMmIWXM1cLs_yT6agKPNKI95IJz1OCpFOOphtU-1eO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5dba552f7208a17a094b507bc0e2384f&oe=5EC58419
Mình còn bộ này ko",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94080363_366864304231193_6923640899247276032_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_oc=AQnYjDUlyL9X-imLwYXvZ0dbzfwZzzYVzYigef-3OxNFH_DMmIWXM1cLs_yT6agKPNKI95IJz1OCpFOOphtU-1eO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5dba552f7208a17a094b507bc0e2384f&oe=5EC58419']"", 'mention:bộ này']",action_query_babe_kb,,"Sản phẩm  Bộ đồ chơi đàn Piano kết hợp 10 nhạc cụ BKIDS 003398  hiện shop đang có giá: *880,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'dan', 'product_id': '2407', 'product_name': 'Bộ đồ chơi đàn Piano kết hợp 10 nhạc cụ BKIDS 003398''}]",,20.68825,-12.595126, dan,0,5,1, dan,"Sản phẩm  Bộ đồ chơi đàn Piano kết hợp 10 nhạc cụ -<br> BKIDS 003398  hiện shop đang có giá: *880,000 VND -<br> (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản ph-<br>",url
49.1,184,Còn xe màu xanh k bạn?,query_knowledge_base,"['color:màu xanh','object_type:xe']",action_query_babe_kb,,Sản phẩm bạn đang tìm có phải là?,,,3.703854,-13.580489,còn xe màu xanh k bạn ,3,5,1,Còn xe màu xanh k bạn?,Sản phẩm bạn đang tìm có phải là?,"['color:màu xanh','object_type:xe']"
